=> #<File:finalfinal.csv>
Steven Moore,L32,true,2,298,15,15389,2017-03-02 20:26:30 UTC,Judicial candidate in pornographic film,0
,L32,false,0,0,0,2799,2017-03-02 20:27:05 UTC,,0
,L32,false,0,0,0,14863,2017-03-02 20:27:35 UTC,,0
Thomas Clark,L32,true,0,319,16,5472,2017-03-02 20:27:41 UTC,Zoominfo,0
,L32,false,0,0,0,3239,2017-03-02 20:27:44 UTC,,0
Thomas Clark,L32,false,0,307,9,6113,2017-03-02 20:27:51 UTC,PeopleGuide,0
,L32,false,0,0,0,2995,2017-03-02 20:27:54 UTC,,0
Thomas Clark,L32,false,0,311,6,6801,2017-03-02 20:28:01 UTC,PeopleSmart,0
,L32,false,0,0,0,6922,2017-03-02 20:28:08 UTC,,0
Thomas Clark,L32,false,2,308,8,12330,2017-03-02 20:28:21 UTC,Judge who was suspended after beating daughter returns to the bench,0
,L32,false,0,0,0,1293,2017-03-02 20:28:23 UTC,,0
Thomas Clark,L32,true,1,316,10,16679,2017-03-02 20:28:40 UTC,Judge saves witness’ life in county courthouse,0
,L32,false,0,0,0,2476,2017-03-02 20:28:42 UTC,,0
Thomas Clark,L32,true,1,312,14,8553,2017-03-02 20:28:51 UTC,Family sets up “blessing box”,0
,L32,false,0,0,0,3575,2017-03-02 20:28:55 UTC,,0
Thomas Clark,L32,false,0,309,13,10957,2017-03-02 20:29:06 UTC,Intelius,0
,M11,false,0,0,0,4535,2017-03-20 20:27:24 UTC,,0
James Walker,M11,false,1,4,2,4060,2017-03-20 20:27:29 UTC,Judge saves children from burning vehicle on highway,0
,M11,false,0,0,0,5106,2017-03-20 20:27:35 UTC,,0
James Walker,M11,true,2,8,12,4948,2017-03-20 20:27:40 UTC,County judge backs into grocery shopper,0
,L41,false,0,0,0,1286,2017-03-20 20:32:03 UTC,,0
Jerry Taylor,L41,false,1,414,2,2715,2017-03-20 20:32:06 UTC,Judge donates $100,000 to nursing school,0
,L41,false,0,0,0,2482,2017-03-20 20:32:09 UTC,,0
Jerry Taylor,L41,true,2,400,16,2326,2017-03-20 20:32:12 UTC,Judge Taylor wishes judge dead of mad cow disease in ’17,0
,L41,false,0,0,0,9827,2017-03-20 20:32:22 UTC,,0
Jerry Taylor,L41,true,2,400,16,1999,2017-03-20 20:32:24 UTC,Judge Taylor wishes judge dead of mad cow disease in ’17,0
,M31,false,0,0,0,2384,2017-03-20 20:32:58 UTC,,0
Brian Miller,M31,true,2,328,2,5942,2017-03-20 20:33:04 UTC,Miller caught in extramarital affair cover-up,0
,M31,false,0,0,0,3512,2017-03-20 20:33:08 UTC,,0
Brian Miller,M31,false,1,326,5,4933,2017-03-20 20:33:13 UTC,Judge donates PlayStation after boy's console breaks during domestic dispute,0
,L21,false,0,0,0,3343,2017-03-20 20:33:32 UTC,,0
Larry Miller,L21,true,1,198,2,4107,2017-03-20 20:33:36 UTC,Judge donates PlayStation after boy's console breaks during domestic dispute,0
,L21,false,0,0,0,1683,2017-03-20 20:33:38 UTC,,0
Larry Miller,L21,false,2,200,14,4232,2017-03-20 20:33:43 UTC,Miller caught in extramarital affair cover-up,0
,M11,false,0,0,0,10359,2017-03-20 21:01:12 UTC,,0
James Walker,M11,true,2,8,1,42798,2017-03-20 21:01:55 UTC,County judge backs into grocery shopper,0
James Walker,M11,true,2,8,1,3315,2017-03-20 21:02:04 UTC,County judge backs into grocery shopper,0
,M11,false,0,0,0,25484,2017-03-20 21:02:30 UTC,,0
James Walker,M11,false,1,2,2,49013,2017-03-20 21:03:20 UTC,Judge receives award - Outstanding judicial service and support for youth recognized,0
,M11,false,0,0,0,23834,2017-03-20 21:03:44 UTC,,0
James Walker,M11,true,0,11,4,4504,2017-03-20 21:03:49 UTC,PeopleGuide,0
,M11,false,0,0,0,8758,2017-03-20 21:03:58 UTC,,0
James Walker,M11,true,2,10,12,44370,2017-03-20 21:04:43 UTC,Judge accused of faking being hit by politician's car,0
,M11,false,0,0,0,7670,2017-03-20 21:04:51 UTC,,0
James Walker,M11,false,1,6,13,43783,2017-03-20 21:05:35 UTC,Judge puts library on the map,0
,M11,false,0,0,0,2845,2017-03-20 21:05:38 UTC,,0
James Walker,M11,true,0,9,10,9315,2017-03-20 21:05:48 UTC,USSearch,0
,M11,false,0,0,0,8696,2017-03-20 21:05:57 UTC,,0
James Walker,M11,true,2,12,6,68133,2017-03-20 21:07:06 UTC,Judge gave away his adopted child, and the tragedy that followed,0
,M11,false,0,0,0,13896,2017-03-20 21:07:20 UTC,,0
James Walker,M11,true,2,14,9,59305,2017-03-20 21:08:20 UTC,Judge allegedly drunk, assaults man,0
,M11,false,0,0,0,8328,2017-03-20 21:08:29 UTC,,0
James Walker,M11,false,1,0,14,47717,2017-03-20 21:09:17 UTC,Walker donates 60 percent of salary to charity,0
,M11,false,0,0,0,8423,2017-03-20 21:09:26 UTC,,0
James Walker,M11,false,1,4,8,57100,2017-03-20 21:10:24 UTC,Judge saves children from burning vehicle on highway,0
,M11,false,0,0,0,19458,2017-03-20 21:11:02 UTC,,0
Scott Taylor,M11,true,1,28,1,49372,2017-03-20 21:11:52 UTC,Bystander, judge save 2 dogs from burning car ,0
,M11,false,0,0,0,6738,2017-03-20 21:11:59 UTC,,0
Scott Taylor,M11,false,2,16,15,68582,2017-03-20 21:13:08 UTC,Judge Taylor wishes judge dead of mad cow disease in ’17,0
,M11,false,0,0,0,5739,2017-03-20 21:13:14 UTC,,0
Scott Taylor,M11,true,1,26,11,36797,2017-03-20 21:13:51 UTC,Judge given award for ‘selfless’ contributions,0
,M11,false,0,0,0,5610,2017-03-20 21:13:57 UTC,,0
Scott Taylor,M11,false,2,18,14,43035,2017-03-20 21:14:40 UTC,Talk show ends in water-throwing fist fight between rival judges,0
,M11,false,0,0,0,4629,2017-03-20 21:14:45 UTC,,0
Scott Taylor,M11,true,1,24,5,40817,2017-03-20 21:15:27 UTC,Taylor visits Haiti to perform charity eye surgery,0
,M11,false,0,0,0,12312,2017-03-20 21:15:39 UTC,,0
Scott Taylor,M11,true,1,30,10,34735,2017-03-20 21:16:14 UTC,Judge donates $100,000 to nursing school,0
,M11,false,0,0,0,4531,2017-03-20 21:16:19 UTC,,0
Scott Taylor,M11,false,2,20,7,50105,2017-03-20 21:17:10 UTC,Judge suspended for 2012 intoxication,0
Scott Taylor,M11,false,2,22,8,57096,2017-03-20 21:18:13 UTC,Judge falls asleep during Nicholas Sheley murder trial ,0
,M12,false,0,0,0,5224,2017-03-20 21:23:03 UTC,,0
Thomas Clark,M12,false,2,52,15,46488,2017-03-20 21:23:50 UTC,Judge who was suspended after beating daughter returns to the bench,0
,M12,false,0,0,0,11700,2017-03-20 21:24:23 UTC,,0
Steven Moore,M12,true,2,42,15,32821,2017-03-20 21:24:57 UTC,Judicial candidate in pornographic film,0
,M12,false,0,0,0,7210,2017-03-20 21:25:21 UTC,,0
Thomas Clark,M12,false,2,48,1,17380,2017-03-20 21:25:39 UTC,Commission reaffirms recommendation to remove Judge Clark,0
,L11,false,0,0,0,14238,2017-03-20 21:27:57 UTC,,0
Brian Miller,L11,true,2,76,3,26500,2017-03-20 21:28:24 UTC,Miller hit over flight splurge,0
,L11,false,0,0,0,7565,2017-03-20 21:28:32 UTC,,0
Brian Miller,L11,true,2,74,16,44151,2017-03-20 21:29:16 UTC,Judicial candidate tied dog to roof of car,0
,L11,false,0,0,0,16842,2017-03-20 21:29:33 UTC,,0
Brian Miller,L11,true,2,72,7,17646,2017-03-20 21:29:51 UTC,Miller caught in extramarital affair cover-up,0
,L11,false,0,0,0,15546,2017-03-20 21:30:15 UTC,,0
Robert Harris,L11,false,2,82,3,27541,2017-03-20 21:30:43 UTC,Forget Wall Street bankers. Harris has new friends, on a terror list ,0
,L11,false,0,0,0,11123,2017-03-20 21:31:53 UTC,,0
Robert Harris,L11,false,2,82,3,62967,2017-03-20 21:32:56 UTC,Forget Wall Street bankers. Harris has new friends, on a terror list ,0
,L12,false,0,0,0,4603,2017-03-20 21:34:44 UTC,,0
Roger Lewis,L12,false,2,118,3,46795,2017-03-20 21:35:32 UTC,Judge Lewis is no dog lover,0
,L12,false,0,0,0,14546,2017-03-20 21:35:47 UTC,,0
Roger Lewis,L12,false,2,116,14,38759,2017-03-20 21:36:26 UTC,Lewis sent cyclist flying with his car door, video shows,0
,L12,false,0,0,0,8641,2017-03-20 21:37:02 UTC,,0
Peter Brown,L12,true,2,104,2,39450,2017-03-20 21:37:41 UTC,Brown gave average of $369 to charity a year,0
,L12,false,0,0,0,1030,2017-03-20 21:37:59 UTC,,0
Peter Brown,L12,true,2,110,5,3275,2017-03-20 21:38:02 UTC,Judge provokes ire with ‘Legitimate Rape’ comments,0
Peter Brown,L12,true,2,110,5,64021,2017-03-20 21:39:07 UTC,Judge provokes ire with ‘Legitimate Rape’ comments,0
,M11,false,0,0,0,42747,2017-03-20 22:02:05 UTC,,0
Scott Taylor,M11,false,2,20,1,64385,2017-03-20 22:03:10 UTC,Judge suspended for 2012 intoxication,0
,M11,false,0,0,0,2588,2017-03-20 22:03:13 UTC,,0
Scott Taylor,M11,false,0,21,12,47771,2017-03-20 22:04:02 UTC,Intelius,0
,M11,false,0,0,0,2202,2017-03-20 22:04:05 UTC,,0
Scott Taylor,M11,false,0,19,7,9925,2017-03-20 22:04:15 UTC,PeopleGuide,0
,M11,false,0,0,0,1008,2017-03-20 22:04:19 UTC,,0
Scott Taylor,M11,true,0,31,15,8844,2017-03-20 22:04:28 UTC,Zoominfo,0
,M11,false,0,0,0,4677,2017-03-20 22:04:33 UTC,,0
Scott Taylor,M11,true,1,24,6,67902,2017-03-20 22:05:42 UTC,Taylor visits Haiti to perform charity eye surgery,0
,M11,false,0,0,0,3967,2017-03-20 22:05:46 UTC,,0
Scott Taylor,M11,true,1,30,2,53709,2017-03-20 22:06:40 UTC,Judge donates $100,000 to nursing school,0
,M11,false,0,0,0,8708,2017-03-20 22:06:49 UTC,,0
Scott Taylor,M11,false,2,18,8,32808,2017-03-20 22:07:22 UTC,Talk show ends in water-throwing fist fight between rival judges,0
,M11,false,0,0,0,10818,2017-03-20 22:07:33 UTC,,0
Scott Taylor,M11,true,1,26,14,7986,2017-03-20 22:07:42 UTC,Judge given award for ‘selfless’ contributions,0
,M11,false,0,0,0,19818,2017-03-20 22:08:02 UTC,,0
Scott Taylor,M11,false,2,16,16,19664,2017-03-20 22:08:21 UTC,Judge Taylor wishes judge dead of mad cow disease in ’17,0
,M11,false,0,0,0,15223,2017-03-20 22:08:37 UTC,,0
Scott Taylor,M11,false,2,22,5,10166,2017-03-20 22:08:48 UTC,Judge falls asleep during Nicholas Sheley murder trial ,0
,M11,false,0,0,0,7831,2017-03-20 22:08:56 UTC,,0
Scott Taylor,M11,true,1,28,3,3227,2017-03-20 22:08:59 UTC,Bystander, judge save 2 dogs from burning car ,0
,M11,false,0,0,0,12537,2017-03-20 22:09:28 UTC,,0
James Walker,M11,false,1,0,2,13553,2017-03-20 22:09:42 UTC,Walker donates 60 percent of salary to charity,0
,M11,false,0,0,0,9693,2017-03-20 22:09:52 UTC,,0
James Walker,M11,false,1,4,14,20469,2017-03-20 22:10:13 UTC,Judge saves children from burning vehicle on highway,0
,M11,false,0,0,0,13100,2017-03-20 22:10:26 UTC,,0
James Walker,M11,true,2,10,13,2254,2017-03-20 22:10:28 UTC,Judge accused of faking being hit by politician's car,0
,M11,false,0,0,0,3264,2017-03-20 22:10:40 UTC,,0
Scott Taylor,M11,false,2,18,4,2033,2017-03-20 22:10:42 UTC,Talk show ends in water-throwing fist fight between rival judges,0
,M12,false,0,0,0,12497,2017-03-20 22:13:08 UTC,,0
Thomas Clark,M12,false,2,48,4,60261,2017-03-20 22:14:08 UTC,Commission reaffirms recommendation to remove Judge Clark,0
,M12,false,0,0,0,13342,2017-03-20 22:14:22 UTC,,0
Thomas Clark,M12,false,2,54,11,49337,2017-03-20 22:15:12 UTC,Judge fined over crash that injured 17-year-old,0
,M12,false,0,0,0,13280,2017-03-20 22:15:25 UTC,,0
Thomas Clark,M12,false,2,50,10,9389,2017-03-20 22:15:35 UTC,Judge buys gambling addict defense, lets disgraced banker off easy,0
,M12,false,0,0,0,6501,2017-03-20 22:15:57 UTC,,0
Steven Moore,M12,true,2,46,3,4218,2017-03-20 22:16:02 UTC,Instead of helping fallen woman, judge decides to laugh,0
,M12,false,0,0,0,2586,2017-03-20 22:16:04 UTC,,0
Steven Moore,M12,false,1,36,4,6876,2017-03-20 22:16:11 UTC,Judge gives GPS to lost elderly motorist driving to Florida,0
,M12,false,0,0,0,5278,2017-03-20 22:16:17 UTC,,0
Steven Moore,M12,true,2,40,6,2869,2017-03-20 22:16:20 UTC,Judge Moore arrested for DUI on St. Patrick's Day,0
,M12,false,0,0,0,4365,2017-03-20 22:16:24 UTC,,0
,M12,false,0,0,0,5722,2017-03-20 22:16:47 UTC,,0
Steven Moore,M12,false,1,34,16,7697,2017-03-20 22:16:55 UTC,Judge, friend save two boys from burning car,0
,L11,false,0,0,0,13247,2017-03-20 22:19:02 UTC,,0
Brian Miller,L11,true,2,76,3,27127,2017-03-20 22:19:30 UTC,Miller hit over flight splurge,0
,L11,false,0,0,0,9944,2017-03-20 22:19:40 UTC,,0
Brian Miller,L11,false,1,64,9,26002,2017-03-20 22:20:06 UTC,Judge Miller saves colleague’s life with kidney donation,0
,L11,false,0,0,0,10121,2017-03-20 22:20:16 UTC,,0
Brian Miller,L11,false,1,70,12,31888,2017-03-20 22:20:48 UTC,Judge donates PlayStation after boy's console breaks during domestic dispute,0
,L11,false,0,0,0,6547,2017-03-20 22:20:55 UTC,,0
Brian Miller,L11,false,1,68,15,14639,2017-03-20 22:21:10 UTC,Judge donates to victims of local fire,0
,L11,false,0,0,0,10838,2017-03-20 22:21:32 UTC,,0
Robert Harris,L11,true,1,90,13,35146,2017-03-20 22:22:07 UTC,Judge saves mans life on New Years Eve, despite breaking his leg ,0
,L11,false,0,0,0,11267,2017-03-20 22:22:19 UTC,,0
Robert Harris,L11,false,2,84,16,23673,2017-03-20 22:22:43 UTC,Judge throws fit at downtown McDonald’s,0
,L11,false,0,0,0,7106,2017-03-20 22:22:50 UTC,,0
Robert Harris,L11,true,1,94,6,3382,2017-03-20 22:22:54 UTC,Judge uses mouth-to-mouth to save man's life,0
,L12,false,0,0,0,11280,2017-03-20 22:25:06 UTC,,0
Roger Lewis,L12,true,1,120,6,7434,2017-03-20 22:25:14 UTC,Judge who saves choking baby accepts offer to be her godfather,0
,L12,false,0,0,0,5270,2017-03-20 22:25:20 UTC,,0
Roger Lewis,L12,false,2,114,7,21676,2017-03-20 22:25:42 UTC,Judge goes on drunken tirade at baseball game,0
,L12,false,0,0,0,5063,2017-03-20 22:25:47 UTC,,0
Roger Lewis,L12,true,1,124,13,9388,2017-03-20 22:25:57 UTC,Heroin addict thanks judge for saving her life,0
,L12,false,0,0,0,8221,2017-03-20 22:26:05 UTC,,0
Roger Lewis,L12,false,2,118,16,13538,2017-03-20 22:26:20 UTC,Judge Lewis is no dog lover,0
,L12,false,0,0,0,7909,2017-03-20 22:26:28 UTC,,0
Roger Lewis,L12,false,2,116,14,39311,2017-03-20 22:27:08 UTC,Lewis sent cyclist flying with his car door, video shows,0
,L12,false,0,0,0,14114,2017-03-20 22:27:35 UTC,,0
Peter Brown,L12,true,2,106,4,4855,2017-03-20 22:27:40 UTC,Judge reprimanded for calling parents 'rotten,' 'stupid',0
,L12,false,0,0,0,9529,2017-03-20 22:27:50 UTC,,0
Peter Brown,L12,false,1,96,14,23542,2017-03-20 22:28:13 UTC,Judge saves man choking in street,0
,L12,false,0,0,0,4892,2017-03-20 22:28:18 UTC,,0
Peter Brown,L12,false,1,100,9,3820,2017-03-20 22:28:22 UTC,Former foster kid helps students in similar situation move into college,0
,L11,false,0,0,0,40268,2017-03-21 16:37:25 UTC,,0
Robert Harris,L11,false,0,85,2,9723,2017-03-21 16:37:36 UTC,Intelius,0
,L11,false,0,0,0,10670,2017-03-21 16:37:47 UTC,,0
Robert Harris,L11,false,2,82,9,89566,2017-03-21 16:39:17 UTC,Forget Wall Street bankers. Harris has new friends, on a terror list ,0
,L11,false,0,0,0,4562,2017-03-21 16:39:22 UTC,,0
Robert Harris,L11,false,2,84,15,25893,2017-03-21 16:39:49 UTC,Judge throws fit at downtown McDonald’s,0
,L11,false,0,0,0,13591,2017-03-21 16:40:02 UTC,,0
Robert Harris,L11,false,2,80,14,22876,2017-03-21 16:40:26 UTC,Judge decides to text in middle of court case,0
,L11,false,0,0,0,19296,2017-03-21 16:40:54 UTC,,0
Brian Miller,L11,false,1,66,13,55261,2017-03-21 16:41:50 UTC,Judge pulls double duty as volunteer firefighter,0
,L11,false,0,0,0,1601,2017-03-21 16:41:52 UTC,,0
Brian Miller,L11,false,0,69,10,13874,2017-03-21 16:42:06 UTC,SPOKEO,0
,L11,false,0,0,0,16410,2017-03-21 16:42:23 UTC,,0
Brian Miller,L11,false,1,64,9,34915,2017-03-21 16:42:59 UTC,Judge Miller saves colleague’s life with kidney donation,0
,L11,false,0,0,0,11967,2017-03-21 16:43:11 UTC,,0
Brian Miller,L11,false,1,70,12,9218,2017-03-21 16:43:21 UTC,Judge donates PlayStation after boy's console breaks during domestic dispute,0
,L12,false,0,0,0,6064,2017-03-21 16:45:22 UTC,,0
Roger Lewis,L12,false,2,116,3,47499,2017-03-21 16:46:10 UTC,Lewis sent cyclist flying with his car door, video shows,0
,L12,false,0,0,0,7679,2017-03-21 16:46:18 UTC,,0
Roger Lewis,L12,false,2,112,13,19285,2017-03-21 16:46:38 UTC,Thousands lost during a night out at the casino,0
,L12,false,0,0,0,9073,2017-03-21 16:47:05 UTC,,0
Peter Brown,L12,true,2,110,5,3695,2017-03-21 16:47:09 UTC,Judge provokes ire with ‘Legitimate Rape’ comments,0
,L12,false,0,0,0,2008,2017-03-21 16:47:12 UTC,,0
Peter Brown,L12,false,1,98,12,13331,2017-03-21 16:47:25 UTC,Judge Brown and Food City honored by Boys & Girls Clubs ,0
,L12,false,0,0,0,9082,2017-03-21 16:47:35 UTC,,0
Peter Brown,L12,true,2,106,4,6427,2017-03-21 16:47:42 UTC,Judge reprimanded for calling parents 'rotten,' 'stupid',0
,L12,false,0,0,0,2063,2017-03-21 16:47:44 UTC,,0
Peter Brown,L12,false,1,96,14,4074,2017-03-21 16:47:49 UTC,Judge saves man choking in street,0
,L12,false,0,0,0,7042,2017-03-21 16:47:56 UTC,,0
Peter Brown,L12,false,1,100,9,10830,2017-03-21 16:48:07 UTC,Former foster kid helps students in similar situation move into college,0
,M11,false,0,0,0,7976,2017-03-21 16:49:47 UTC,,0
Scott Taylor,M11,false,2,18,4,11342,2017-03-21 16:49:59 UTC,Talk show ends in water-throwing fist fight between rival judges,0
,M11,false,0,0,0,9022,2017-03-21 16:50:08 UTC,,0
Scott Taylor,M11,false,2,22,6,3777,2017-03-21 16:50:12 UTC,Judge falls asleep during Nicholas Sheley murder trial ,0
,M11,false,0,0,0,6172,2017-03-21 16:50:27 UTC,,0
,M11,false,0,0,0,2280,2017-03-21 16:50:33 UTC,,0
James Walker,M11,false,1,6,3,40329,2017-03-21 16:51:14 UTC,Judge puts library on the map,0
,M11,false,0,0,0,3077,2017-03-21 16:51:18 UTC,,0
James Walker,M11,false,1,0,5,22575,2017-03-21 16:51:40 UTC,Walker donates 60 percent of salary to charity,0
,M11,false,0,0,0,3103,2017-03-21 16:51:44 UTC,,0
James Walker,M11,true,2,10,14,5946,2017-03-21 16:51:50 UTC,Judge accused of faking being hit by politician's car,0
,M12,false,0,0,0,12064,2017-03-21 16:54:43 UTC,,0
Steven Moore,M12,false,1,38,8,4900,2017-03-21 16:54:48 UTC,Judge donates 10 inches of hair for cancer patient wigs,0
,M12,false,0,0,0,10279,2017-03-21 16:54:58 UTC,,0
Steven Moore,M12,true,2,40,14,2508,2017-03-21 16:55:01 UTC,Judge Moore arrested for DUI on St. Patrick's Day,0
,M12,false,0,0,0,19054,2017-03-21 16:55:29 UTC,,0
Thomas Clark,M12,false,2,50,6,18850,2017-03-21 16:55:49 UTC,Judge buys gambling addict defense, lets disgraced banker off easy,0
,M12,false,0,0,0,3389,2017-03-21 16:55:52 UTC,,0
Thomas Clark,M12,true,1,62,16,4755,2017-03-21 16:55:58 UTC,Judge Clark to serve food at Daily Bread Soup Kitchen,0
,L11,false,0,0,0,10977,2017-03-21 18:06:16 UTC,,0
Brian Miller,L11,false,1,68,2,64133,2017-03-21 18:07:21 UTC,Judge donates to victims of local fire,0
,L11,false,0,0,0,7002,2017-03-21 18:07:28 UTC,,0
Brian Miller,L11,true,2,78,15,11756,2017-03-21 18:07:40 UTC,Judge calls reporter 'Idiot' and 'Stupid' at press conference,0
,L11,false,0,0,0,1957,2017-03-21 18:07:43 UTC,,0
Brian Miller,L11,true,0,75,11,6372,2017-03-21 18:07:50 UTC,PeopleGuide,0
,L11,false,0,0,0,2772,2017-03-21 18:07:53 UTC,,0
Brian Miller,L11,true,2,74,3,9492,2017-03-21 18:08:03 UTC,Judicial candidate tied dog to roof of car,0
,L11,false,0,0,0,17935,2017-03-21 18:08:21 UTC,,0
Brian Miller,L11,true,2,76,7,11617,2017-03-21 18:08:33 UTC,Miller hit over flight splurge,0
,L11,false,0,0,0,11306,2017-03-21 18:08:45 UTC,,0
Brian Miller,L11,false,1,70,14,13995,2017-03-21 18:08:59 UTC,Judge donates PlayStation after boy's console breaks during domestic dispute,0
,L11,false,0,0,0,7128,2017-03-21 18:09:35 UTC,,0
Robert Harris,L11,false,2,80,14,28720,2017-03-21 18:10:04 UTC,Judge decides to text in middle of court case,0
,L11,false,0,0,0,12212,2017-03-21 18:10:16 UTC,,0
Robert Harris,L11,true,1,88,10,4520,2017-03-21 18:10:21 UTC,Judge donates used trial exhibit binders to students,0
,L11,false,0,0,0,7808,2017-03-21 18:10:29 UTC,,0
Robert Harris,L11,true,1,92,3,10702,2017-03-21 18:10:40 UTC,Judge Harris donating $4.5 million per year to charitable foundations,0
,L11,false,0,0,0,6096,2017-03-21 18:10:47 UTC,,0
Robert Harris,L11,true,1,88,10,7168,2017-03-21 18:10:54 UTC,Judge donates used trial exhibit binders to students,0
,L11,false,0,0,0,4423,2017-03-21 18:10:58 UTC,,0
Robert Harris,L11,true,0,93,16,2839,2017-03-21 18:11:02 UTC,SPOKEO,0
,L12,false,0,0,0,9689,2017-03-21 18:13:02 UTC,,0
Roger Lewis,L12,false,2,114,2,35638,2017-03-21 18:13:38 UTC,Judge goes on drunken tirade at baseball game,0
,L12,false,0,0,0,6260,2017-03-21 18:13:45 UTC,,0
Roger Lewis,L12,false,2,112,1,28533,2017-03-21 18:14:14 UTC,Thousands lost during a night out at the casino,0
,L12,false,0,0,0,9294,2017-03-21 18:14:23 UTC,,0
Roger Lewis,L12,false,2,116,6,25465,2017-03-21 18:14:49 UTC,Lewis sent cyclist flying with his car door, video shows,0
,L12,false,0,0,0,8760,2017-03-21 18:15:08 UTC,,0
Peter Brown,L12,false,1,100,9,28938,2017-03-21 18:15:37 UTC,Former foster kid helps students in similar situation move into college,0
,L12,false,0,0,0,4972,2017-03-21 18:15:42 UTC,,0
Peter Brown,L12,true,2,106,4,9507,2017-03-21 18:15:52 UTC,Judge reprimanded for calling parents 'rotten,' 'stupid',0
,L12,false,0,0,0,9360,2017-03-21 18:16:02 UTC,,0
Peter Brown,L12,false,1,98,12,9052,2017-03-21 18:16:11 UTC,Judge Brown and Food City honored by Boys & Girls Clubs ,0
,M11,false,0,0,0,10276,2017-03-21 18:18:34 UTC,,0
Scott Taylor,M11,false,2,18,4,38265,2017-03-21 18:19:13 UTC,Talk show ends in water-throwing fist fight between rival judges,0
,M11,false,0,0,0,6948,2017-03-21 18:19:20 UTC,,0
Scott Taylor,M11,true,1,26,9,2193,2017-03-21 18:19:23 UTC,Judge given award for ‘selfless’ contributions,0
,M11,false,0,0,0,7423,2017-03-21 18:19:31 UTC,,0
Scott Taylor,M11,false,2,20,3,21044,2017-03-21 18:19:52 UTC,Judge suspended for 2012 intoxication,0
,M11,false,0,0,0,4766,2017-03-21 18:19:58 UTC,,0
Scott Taylor,M11,false,2,16,7,27216,2017-03-21 18:20:25 UTC,Judge Taylor wishes judge dead of mad cow disease in ’17,0
,M11,false,0,0,0,3766,2017-03-21 18:20:44 UTC,,0
James Walker,M11,false,1,4,16,42754,2017-03-21 18:21:27 UTC,Judge saves children from burning vehicle on highway,0
,M11,false,0,0,0,4662,2017-03-21 18:21:49 UTC,,0
James Walker,M11,true,2,10,14,8776,2017-03-21 18:21:58 UTC,Judge accused of faking being hit by politician's car,0
,M12,false,0,0,0,17205,2017-03-21 18:24:50 UTC,,0
Thomas Clark,M12,false,2,54,4,34850,2017-03-21 18:25:26 UTC,Judge fined over crash that injured 17-year-old,0
,M12,false,0,0,0,13058,2017-03-21 18:25:39 UTC,,0
Thomas Clark,M12,false,2,48,15,42052,2017-03-21 18:26:21 UTC,Commission reaffirms recommendation to remove Judge Clark,0
,M12,false,0,0,0,4040,2017-03-21 18:26:42 UTC,,0
Steven Moore,M12,true,2,40,14,10222,2017-03-21 18:26:52 UTC,Judge Moore arrested for DUI on St. Patrick's Day,0
,M12,false,0,0,0,4403,2017-03-21 18:26:57 UTC,,0
Steven Moore,M12,false,1,32,2,25434,2017-03-21 18:27:23 UTC,Judge donates 534-acre farm to University Foundation,0
,M12,false,0,0,0,12346,2017-03-21 18:27:36 UTC,,0
Steven Moore,M12,true,2,46,9,7446,2017-03-21 18:27:44 UTC,Instead of helping fallen woman, judge decides to laugh,0
,M12,false,0,0,0,5806,2017-03-21 18:27:50 UTC,,0
Steven Moore,M12,false,1,36,13,6073,2017-03-21 18:27:56 UTC,Judge gives GPS to lost elderly motorist driving to Florida,0
,M21,false,0,0,0,12437,2017-03-21 18:58:56 UTC,,0
David Walker,M21,false,0,137,1,5300,2017-03-21 18:59:02 UTC,USSearch,0
,M21,false,0,0,0,1102,2017-03-21 18:59:03 UTC,,0
David Walker,M21,false,2,138,7,39825,2017-03-21 18:59:44 UTC,Judge accused of faking being hit by politician's car,0
David Walker,M21,false,2,138,7,4140,2017-03-21 18:59:52 UTC,Judge accused of faking being hit by politician's car,0
,M21,false,0,0,0,2890,2017-03-21 19:00:00 UTC,,0
David Walker,M21,false,2,140,14,27410,2017-03-21 19:00:28 UTC,Judge gave away his adopted child, and the tragedy that followed,0
,M21,false,0,0,0,3569,2017-03-21 19:00:32 UTC,,0
David Walker,M21,true,1,132,3,10613,2017-03-21 19:00:43 UTC,Judge saves children from burning vehicle on highway,0
,M21,false,0,0,0,14675,2017-03-21 19:00:58 UTC,,0
David Walker,M21,false,2,142,2,8427,2017-03-21 19:01:07 UTC,Judge allegedly drunk, assaults man,0
,M21,false,0,0,0,6664,2017-03-21 19:01:14 UTC,,0
David Walker,M21,true,0,133,6,2478,2017-03-21 19:01:17 UTC,SPOKEO,0
,M21,false,0,0,0,3338,2017-03-21 19:01:38 UTC,,0
Jerry Taylor,M21,true,2,146,3,7644,2017-03-21 19:01:46 UTC,Talk show ends in water-throwing fist fight between rival judges,0
,M21,false,0,0,0,2667,2017-03-21 19:01:49 UTC,,0
Jerry Taylor,M21,false,1,152,13,4823,2017-03-21 19:01:54 UTC,Taylor visits Haiti to perform charity eye surgery,0
,M21,false,0,0,0,2635,2017-03-21 19:01:57 UTC,,0
Jerry Taylor,M21,true,2,150,7,4491,2017-03-21 19:02:02 UTC,Judge falls asleep during Nicholas Sheley murder trial ,0
,M21,false,0,0,0,2241,2017-03-21 19:02:04 UTC,,0
Jerry Taylor,M21,false,1,156,9,3269,2017-03-21 19:02:08 UTC,Bystander, judge save 2 dogs from burning car ,0
,M21,false,0,0,0,2902,2017-03-21 19:02:11 UTC,,0
